D:\TES1\IMG\center_2022_06_05_23_45_45_699.jpg,D:\TES1\IMG\left_2022_06_05_23_45_45_699.jpg,D:\TES1\IMG\right_2022_06_05_23_45_45_699.jpg,0,1,0,30.1853
D:\TES1\IMG\center_2022_06_05_23_45_45_770.jpg,D:\TES1\IMG\left_2022_06_05_23_45_45_770.jpg,D:\TES1\IMG\right_2022_06_05_23_45_45_770.jpg,-0.05,1,0,30.19061
D:\TES1\IMG\center_2022_06_05_23_45_45_837.jpg,D:\TES1\IMG\left_2022_06_05_23_45_45_837.jpg,D:\TES1\IMG\right_2022_06_05_23_45_45_837.jpg,-0.2,1,0,30.18605
D:\TES1\IMG\center_2022_06_05_23_45_45_905.jpg,D:\TES1\IMG\left_2022_06_05_23_45_45_905.jpg,D:\TES1\IMG\right_2022_06_05_23_45_45_905.jpg,-0.4,1,0,30.16259
D:\TES1\IMG\center_2022_06_05_23_45_45_972.jpg,D:\TES1\IMG\left_2022_06_05_23_45_45_972.jpg,D:\TES1\IMG\right_2022_06_05_23_45_45_972.jpg,-0.5500001,1,0,30.14293
D:\TES1\IMG\center_2022_06_05_23_45_46_039.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_039.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_039.jpg,-0.7,1,0,30.12384
D:\TES1\IMG\center_2022_06_05_23_45_46_108.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_108.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_108.jpg,-0.9000002,1,0,30.10184
D:\TES1\IMG\center_2022_06_05_23_45_46_176.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_176.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_176.jpg,-1,1,0,30.09176
D:\TES1\IMG\center_2022_06_05_23_45_46_247.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_247.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_247.jpg,-1,1,0,30.11113
D:\TES1\IMG\center_2022_06_05_23_45_46_314.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_314.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_314.jpg,-1,1,0,30.1264
D:\TES1\IMG\center_2022_06_05_23_45_46_382.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_382.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_382.jpg,-1,1,0,30.13873
D:\TES1\IMG\center_2022_06_05_23_45_46_450.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_450.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_450.jpg,-1,1,0,30.15026
D:\TES1\IMG\center_2022_06_05_23_45_46_520.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_520.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_520.jpg,0,1,0,30.14252
D:\TES1\IMG\center_2022_06_05_23_45_46_590.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_590.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_590.jpg,0,1,0,30.17006
D:\TES1\IMG\center_2022_06_05_23_45_46_657.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_657.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_657.jpg,0,1,0,30.1789
D:\TES1\IMG\center_2022_06_05_23_45_46_728.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_728.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_728.jpg,0,1,0,30.18888
D:\TES1\IMG\center_2022_06_05_23_45_46_795.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_795.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_795.jpg,0.1,1,0,30.18305
D:\TES1\IMG\center_2022_06_05_23_45_46_862.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_862.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_862.jpg,0,1,0,30.18466
D:\TES1\IMG\center_2022_06_05_23_45_46_930.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_930.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_930.jpg,0,1,0,30.18984
D:\TES1\IMG\center_2022_06_05_23_45_46_998.jpg,D:\TES1\IMG\left_2022_06_05_23_45_46_998.jpg,D:\TES1\IMG\right_2022_06_05_23_45_46_998.jpg,-0.05,1,0,30.1894
D:\TES1\IMG\center_2022_06_05_23_45_47_066.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_066.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_066.jpg,-0.25,0.8462974,0,30.14748
D:\TES1\IMG\center_2022_06_05_23_45_47_134.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_134.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_134.jpg,-0.4,0.6659551,0,30.08471
D:\TES1\IMG\center_2022_06_05_23_45_47_204.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_204.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_204.jpg,-0.6000001,0.5098868,0,29.99862
D:\TES1\IMG\center_2022_06_05_23_45_47_273.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_273.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_273.jpg,0,0.6915515,0,30.07709
D:\TES1\IMG\center_2022_06_05_23_45_47_342.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_342.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_342.jpg,0,0.8720618,0,30.13676
D:\TES1\IMG\center_2022_06_05_23_45_47_409.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_409.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_409.jpg,0,1,0,30.18858
D:\TES1\IMG\center_2022_06_05_23_45_47_479.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_479.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_479.jpg,0,1,0,30.1901
D:\TES1\IMG\center_2022_06_05_23_45_47_549.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_549.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_549.jpg,0,1,0,30.19024
D:\TES1\IMG\center_2022_06_05_23_45_47_619.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_619.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_619.jpg,0,1,0,30.19007
D:\TES1\IMG\center_2022_06_05_23_45_47_690.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_690.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_690.jpg,0,1,0,30.19027
D:\TES1\IMG\center_2022_06_05_23_45_47_760.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_760.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_760.jpg,0,1,0,30.19029
D:\TES1\IMG\center_2022_06_05_23_45_47_827.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_827.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_827.jpg,-0.15,1,0,30.18397
D:\TES1\IMG\center_2022_06_05_23_45_47_897.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_897.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_897.jpg,-0.3,1,0,30.16929
D:\TES1\IMG\center_2022_06_05_23_45_47_966.jpg,D:\TES1\IMG\left_2022_06_05_23_45_47_966.jpg,D:\TES1\IMG\right_2022_06_05_23_45_47_966.jpg,-0.5000001,1,0,30.14554
D:\TES1\IMG\center_2022_06_05_23_45_48_035.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_035.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_035.jpg,-0.6500001,0.953245,0,30.12679
D:\TES1\IMG\center_2022_06_05_23_45_48_102.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_102.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_102.jpg,0,0.7775583,0,30.12267
D:\TES1\IMG\center_2022_06_05_23_45_48_173.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_173.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_173.jpg,0,0.5380099,0,30.07771
D:\TES1\IMG\center_2022_06_05_23_45_48_243.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_243.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_243.jpg,0,0.2972881,0,30.0218
D:\TES1\IMG\center_2022_06_05_23_45_48_312.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_312.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_312.jpg,-0.1,0.1047952,0,29.9697
D:\TES1\IMG\center_2022_06_05_23_45_48_381.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_381.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_381.jpg,-0.25,0,0,29.79724
D:\TES1\IMG\center_2022_06_05_23_45_48_450.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_450.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_450.jpg,-0.45,0,0,29.46027
D:\TES1\IMG\center_2022_06_05_23_45_48_517.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_517.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_517.jpg,-0.6000001,0,0,29.14562
D:\TES1\IMG\center_2022_06_05_23_45_48_584.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_584.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_584.jpg,-0.8000001,0,0,28.64893
D:\TES1\IMG\center_2022_06_05_23_45_48_653.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_653.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_653.jpg,0,0,0,28.29146
D:\TES1\IMG\center_2022_06_05_23_45_48_721.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_721.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_721.jpg,0,0,0,28.05893
D:\TES1\IMG\center_2022_06_05_23_45_48_790.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_790.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_790.jpg,0,0,0,27.81005
D:\TES1\IMG\center_2022_06_05_23_45_48_859.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_859.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_859.jpg,-0.05,0,0,27.63922
D:\TES1\IMG\center_2022_06_05_23_45_48_926.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_926.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_926.jpg,-0.25,0,0,27.40309
D:\TES1\IMG\center_2022_06_05_23_45_48_995.jpg,D:\TES1\IMG\left_2022_06_05_23_45_48_995.jpg,D:\TES1\IMG\right_2022_06_05_23_45_48_995.jpg,-0.4,0,0,27.17964
D:\TES1\IMG\center_2022_06_05_23_45_49_065.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_065.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_065.jpg,-0.6000001,0,0,26.80427
D:\TES1\IMG\center_2022_06_05_23_45_49_135.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_135.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_135.jpg,-0.7500002,0,0,26.46727
D:\TES1\IMG\center_2022_06_05_23_45_49_203.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_203.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_203.jpg,-0.9500002,0,0,25.95231
D:\TES1\IMG\center_2022_06_05_23_45_49_270.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_270.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_270.jpg,-1,0,0,25.55333
D:\TES1\IMG\center_2022_06_05_23_45_49_339.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_339.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_339.jpg,0,0,0,25.26866
D:\TES1\IMG\center_2022_06_05_23_45_49_409.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_409.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_409.jpg,0,0,0,24.94673
D:\TES1\IMG\center_2022_06_05_23_45_49_477.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_477.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_477.jpg,0,0,0,24.70706
D:\TES1\IMG\center_2022_06_05_23_45_49_544.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_544.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_544.jpg,0,0,0,24.49036
D:\TES1\IMG\center_2022_06_05_23_45_49_612.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_612.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_612.jpg,0,0,0,24.39266
D:\TES1\IMG\center_2022_06_05_23_45_49_682.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_682.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_682.jpg,-0.1,0,0,24.19802
D:\TES1\IMG\center_2022_06_05_23_45_49_751.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_751.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_751.jpg,-0.3,0,0,23.97455
D:\TES1\IMG\center_2022_06_05_23_45_49_819.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_819.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_819.jpg,-0.45,0,0,23.78309
D:\TES1\IMG\center_2022_06_05_23_45_49_887.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_887.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_887.jpg,-0.6500001,0,0,23.42222
D:\TES1\IMG\center_2022_06_05_23_45_49_954.jpg,D:\TES1\IMG\left_2022_06_05_23_45_49_954.jpg,D:\TES1\IMG\right_2022_06_05_23_45_49_954.jpg,-0.8000001,0,0,23.09038
D:\TES1\IMG\center_2022_06_05_23_45_50_024.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_024.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_024.jpg,-1,0,0,22.61568
D:\TES1\IMG\center_2022_06_05_23_45_50_094.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_094.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_094.jpg,0,0,0,22.34863
D:\TES1\IMG\center_2022_06_05_23_45_50_164.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_164.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_164.jpg,0,0,0,22.0703
D:\TES1\IMG\center_2022_06_05_23_45_50_233.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_233.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_233.jpg,0,0,0,21.92792
D:\TES1\IMG\center_2022_06_05_23_45_50_301.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_301.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_301.jpg,0,0,0,21.77112
D:\TES1\IMG\center_2022_06_05_23_45_50_370.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_370.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_370.jpg,0,0.1934655,0,21.65745
D:\TES1\IMG\center_2022_06_05_23_45_50_441.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_441.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_441.jpg,0,0.3737343,0,21.75947
D:\TES1\IMG\center_2022_06_05_23_45_50_508.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_508.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_508.jpg,0,0.5430008,0,22.05921
D:\TES1\IMG\center_2022_06_05_23_45_50_575.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_575.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_575.jpg,-0.15,0.362967,0,22.21445
D:\TES1\IMG\center_2022_06_05_23_45_50_642.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_642.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_642.jpg,-0.3,0.3392162,0,22.29434
D:\TES1\IMG\center_2022_06_05_23_45_50_712.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_712.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_712.jpg,0,0.5826299,0,22.55488
D:\TES1\IMG\center_2022_06_05_23_45_50_781.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_781.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_781.jpg,0,0.766907,0,22.8741
D:\TES1\IMG\center_2022_06_05_23_45_50_849.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_849.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_849.jpg,0,1,0,23.54597
D:\TES1\IMG\center_2022_06_05_23_45_50_918.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_918.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_918.jpg,0,1,0,24.14557
D:\TES1\IMG\center_2022_06_05_23_45_50_988.jpg,D:\TES1\IMG\left_2022_06_05_23_45_50_988.jpg,D:\TES1\IMG\right_2022_06_05_23_45_50_988.jpg,0,1,0,24.91566
D:\TES1\IMG\center_2022_06_05_23_45_51_057.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_057.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_057.jpg,0,1,0,25.48992
D:\TES1\IMG\center_2022_06_05_23_45_51_124.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_124.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_124.jpg,0,1,0,26.2525
D:\TES1\IMG\center_2022_06_05_23_45_51_193.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_193.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_193.jpg,0,1,0,26.8205
D:\TES1\IMG\center_2022_06_05_23_45_51_262.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_262.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_262.jpg,0,1,0,27.38452
D:\TES1\IMG\center_2022_06_05_23_45_51_330.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_330.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_330.jpg,0,1,0,28.13182
D:\TES1\IMG\center_2022_06_05_23_45_51_400.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_400.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_400.jpg,0,1,0,28.68802
D:\TES1\IMG\center_2022_06_05_23_45_51_469.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_469.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_469.jpg,0,1,0,29.4245
D:\TES1\IMG\center_2022_06_05_23_45_51_538.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_538.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_538.jpg,0,1,0,29.97298
D:\TES1\IMG\center_2022_06_05_23_45_51_607.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_607.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_607.jpg,0,1,0,30.1905
D:\TES1\IMG\center_2022_06_05_23_45_51_674.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_674.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_674.jpg,0.05,1,0,30.18973
D:\TES1\IMG\center_2022_06_05_23_45_51_744.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_744.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_744.jpg,0.25,1,0,30.17471
D:\TES1\IMG\center_2022_06_05_23_45_51_814.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_814.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_814.jpg,0.4,1,0,30.15723
D:\TES1\IMG\center_2022_06_05_23_45_51_882.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_882.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_882.jpg,0.5500001,1,0,30.13923
D:\TES1\IMG\center_2022_06_05_23_45_51_950.jpg,D:\TES1\IMG\left_2022_06_05_23_45_51_950.jpg,D:\TES1\IMG\right_2022_06_05_23_45_51_950.jpg,0,1,0,30.17778
D:\TES1\IMG\center_2022_06_05_23_45_52_017.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_017.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_017.jpg,0,0.9331126,0,30.18619
D:\TES1\IMG\center_2022_06_05_23_45_52_086.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_086.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_086.jpg,0,0.6939348,0,30.1261
D:\TES1\IMG\center_2022_06_05_23_45_52_155.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_155.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_155.jpg,0,0.519778,0,30.08102
D:\TES1\IMG\center_2022_06_05_23_45_52_222.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_222.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_222.jpg,0.05,0.3383626,0,30.03533
D:\TES1\IMG\center_2022_06_05_23_45_52_292.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_292.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_292.jpg,0.25,0.09765635,0,29.94218
D:\TES1\IMG\center_2022_06_05_23_45_52_362.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_362.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_362.jpg,0.4,0,0,29.71242
D:\TES1\IMG\center_2022_06_05_23_45_52_432.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_432.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_432.jpg,0.6000001,0,0,29.29588
D:\TES1\IMG\center_2022_06_05_23_45_52_501.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_501.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_501.jpg,0.7500002,0,0,28.92601
D:\TES1\IMG\center_2022_06_05_23_45_52_570.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_570.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_570.jpg,0,0,0,28.43128
D:\TES1\IMG\center_2022_06_05_23_45_52_640.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_640.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_640.jpg,0,0,0,28.19868
D:\TES1\IMG\center_2022_06_05_23_45_52_708.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_708.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_708.jpg,0.15,0,0,27.96341
D:\TES1\IMG\center_2022_06_05_23_45_52_779.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_779.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_779.jpg,0.3,0,0,27.78621
D:\TES1\IMG\center_2022_06_05_23_45_52_846.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_846.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_846.jpg,0,0,0,27.54041
D:\TES1\IMG\center_2022_06_05_23_45_52_913.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_913.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_913.jpg,0.1,0,0,27.37279
D:\TES1\IMG\center_2022_06_05_23_45_52_982.jpg,D:\TES1\IMG\left_2022_06_05_23_45_52_982.jpg,D:\TES1\IMG\right_2022_06_05_23_45_52_982.jpg,0.25,0,0,27.19344
D:\TES1\IMG\center_2022_06_05_23_45_53_049.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_049.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_049.jpg,0.45,0,0,26.88711
D:\TES1\IMG\center_2022_06_05_23_45_53_120.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_120.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_120.jpg,0.6000001,0,0,26.59973
D:\TES1\IMG\center_2022_06_05_23_45_53_189.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_189.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_189.jpg,0.8000001,0,0,26.14412
D:\TES1\IMG\center_2022_06_05_23_45_53_257.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_257.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_257.jpg,0.9500002,0,0,25.75415
D:\TES1\IMG\center_2022_06_05_23_45_53_326.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_326.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_326.jpg,0,0,0,25.31005
D:\TES1\IMG\center_2022_06_05_23_45_53_396.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_396.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_396.jpg,0,0.151341,0,25.1475
D:\TES1\IMG\center_2022_06_05_23_45_53_463.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_463.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_463.jpg,0,0.387193,0,25.16235
D:\TES1\IMG\center_2022_06_05_23_45_53_530.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_530.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_530.jpg,0,0.5767046,0,25.33792
D:\TES1\IMG\center_2022_06_05_23_45_53_597.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_597.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_597.jpg,0,0.755466,0,25.6681
D:\TES1\IMG\center_2022_06_05_23_45_53_666.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_666.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_666.jpg,0,0.997585,0,26.29463
D:\TES1\IMG\center_2022_06_05_23_45_53_736.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_736.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_736.jpg,0.1,1,0,26.86411
D:\TES1\IMG\center_2022_06_05_23_45_53_805.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_805.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_805.jpg,0.3,1,0,27.57022
D:\TES1\IMG\center_2022_06_05_23_45_53_875.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_875.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_875.jpg,0.45,1,0,28.0431
D:\TES1\IMG\center_2022_06_05_23_45_53_945.jpg,D:\TES1\IMG\left_2022_06_05_23_45_53_945.jpg,D:\TES1\IMG\right_2022_06_05_23_45_53_945.jpg,0,1,0,28.76702
D:\TES1\IMG\center_2022_06_05_23_45_54_013.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_013.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_013.jpg,0,1,0,29.31653
D:\TES1\IMG\center_2022_06_05_23_45_54_081.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_081.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_081.jpg,0,1,0,29.86483
D:\TES1\IMG\center_2022_06_05_23_45_54_152.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_152.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_152.jpg,0,1,0,30.19003
D:\TES1\IMG\center_2022_06_05_23_45_54_219.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_219.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_219.jpg,0,1,0,30.19057
D:\TES1\IMG\center_2022_06_05_23_45_54_287.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_287.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_287.jpg,0,1,0,30.19022
D:\TES1\IMG\center_2022_06_05_23_45_54_358.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_358.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_358.jpg,0,1,0,30.19042
D:\TES1\IMG\center_2022_06_05_23_45_54_426.jpg,D:\TES1\IMG\left_2022_06_05_23_45_54_426.jpg,D:\TES1\IMG\right_2022_06_05_23_45_54_426.jpg,0,1,0,30.19015
